행정구역별,산업별,종사자규모별,항목,단위,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년
전국,금융 및 보험업(64~66),500 - 999명,종사자수,명,27005,34128,28915,26220,33626,35103,33692,36130,32895,38152
전국,금융 및 보험업(64~66),1000명 이상,사업체수,개,33,27,28,29,27,33,29,32,32,35
전국,금융 및 보험업(64~66),1000명 이상,종사자수,명,58909,43007,41773,41739,41191,62373,49706,53962,53138,58781
전국,부동산업(68),계,사업체수,개,114006,117682,119049,119832,127228,131079,143461,152083,160152,168481
전국,부동산업(68),계,종사자수,명,417457,417280,412396,421102,445495,464340,501974,504790,520591,537841
전국,부동산업(68),1 - 4명,사업체수,개,95297,98382,99271,99685,105957,108977,120118,128651,135737,142038
전국,부동산업(68),1 - 4명,종사자수,명,155769,161418,163232,163520,175012,181740,201003,209065,217167,222031
전국,부동산업(68),5 - 9명,사업체수,개,11003,11581,12224,12287,13468,14269,15035,15191,15830,17379
전국,부동산업(68),5 - 9명,종사자수,명,72055,76030,79152,79319,86758,91659,96176,97332,101578,105365
전국,부동산업(68),10 - 19명,사업체수,개,5266,5350,5344,5506,5501,5501,5881,5922,6136,6517
전국,부동산업(68),10 - 19명,종사자수,명,69074,69712,69852,71847,71903,71497,76417,76843,79175,81423
전국,부동산업(68),20 - 49명,사업체수,개,1963,1969,1817,1924,1868,1850,1904,1853,2001,2027
전국,부동산업(68),20 - 49명,종사자수,명,56069,55926,51480,54465,52766,52400,54190,52510,56849,56772
전국,부동산업(68),50 - 99명,사업체수,개,324,260,255,275,272,291,308,275,257,313
전국,부동산업(68),50 - 99명,종사자수,명,21321,17550,17265,18496,18067,19356,20663,18093,17143,20559
전국,부동산업(68),100 - 299명,사업체수,개,119,107,115,131,135,153,170,146,155,165
전국,부동산업(68),100 - 299명,종사자수,명,17990,16367,17267,20097,21626,24366,25380,21684,24190,25178
전국,부동산업(68),300 - 499명,사업체수,개,18,18,13,15,12,20,27,27,18,26
전국,부동산업(68),300 - 499명,종사자수,명,6357,6612,4782,5760,4513,7027,10304,10568,7010,9291
전국,부동산업(68),500 - 999명,사업체수,개,8,12,7,7,9,12,11,10,11,11
전국,부동산업(68),500 - 999명,종사자수,명,5517,8629,4824,5068,6105,7976,7377,6731,7254,7510
전국,부동산업(68),1000명 이상,사업체수,개,8,3,3,2,6,6,7,8,7,5
전국,부동산업(68),1000명 이상,종사자수,명,13305,5036,4542,0,8745,8319,10464,11964,10225,9712
전국,"전문, 과학 및 기술 서비스업(70~73)",계,사업체수,개,70372,76792,84260,87868,96865,102866,103223,104252,112302,118129
전국,"전문, 과학 및 기술 서비스업(70~73)",계,종사자수,명,769087,788454,814647,865241,930441,998123,1002371,1010154,1075234,1132049
전국,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,사업체수,개,43918,48076,54498,56126,62628,65967,66028,67164,72764,77920
전국,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,종사자수,명,101562,110350,120227,122049,135217,142398,142605,141848,152307,164089
전국,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,사업체수,개,14636,16271,17691,18556,20319,21538,21699,21637,23399,23672
전국,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,종사자수,명,93208,104835,112060,116975,128541,136531,140737,138756,149854,147631
전국,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,사업체수,개,6244,6732,6353,7035,7568,8377,8692,8666,8998,8900
전국,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,종사자수,명,82941,88834,83903,92131,98947,109933,112733,113122,117263,117738
전국,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,사업체수,개,3507,3683,3623,3977,4147,4583,4395,4401,4637,4892
전국,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,종사자수,명,105092,109584,108193,118192,123031,135143,129172,129514,136485,143570
전국,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,사업체수,개,1115,1082,1130,1231,1216,1333,1298,1299,1337,1492
전국,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,종사자수,명,76035,74914,78375,84989,83015,90318,88412,88341,90806,101881
전국,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,사업체수,개,702,701,681,656,706,771,796,762,822,892
전국,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,종사자수,명,116308,115915,111162,105097,114716,125118,127615,124747,132681,145328
전국,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,사업체수,개,129,121,149,152,142,137,165,172,184,191
전국,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,종사자수,명,49501,45592,56905,57527,54360,52717,63499,65570,69539,73187
전국,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,사업체수,개,78,84,93,93,87,100,101,104,112,116
전국,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,종사자수,명,53251,55954,62105,63985,58737,65873,68961,69623,76135,77685
전국,"전문, 과학 및 기술 서비스업(70~73)",1000명 이상,사업체수,개,43,42,42,42,52,60,49,47,49,54
전국,"전문, 과학 및 기술 서비스업(70~73)",1000명 이상,종사자수,명,91189,82476,81717,104296,133877,140092,128637,138633,150164,160940
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,사업체수,개,48268,52823,56639,59755,65603,66668,67237,68177,70542,73282
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,종사자수,명,830441,848917,897401,983585,1025145,1127653,1148968,1168096,1187986,1192036
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,사업체수,개,33252,35521,38823,40200,44622,43742,45453,46718,48508,50566
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,종사자수,명,65481,70528,76317,78335,86805,84529,88585,89214,91303,111943
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,사업체수,개,5074,6301,6926,7669,8450,8864,8627,8356,8805,9501
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,종사자수,명,32948,41047,44475,48913,54247,57313,55659,53835,56534,63902
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,사업체수,개,3640,4207,3907,4319,4532,5082,4871,4853,5032,5127
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,종사자수,명,49156,56477,52700,58125,60589,68352,65900,65681,68079,70491
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,사업체수,개,3320,3808,3762,4169,4419,4941,4480,4473,4410,4404
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,종사자수,명,101563,116400,115377,127300,134354,150235,135663,135671,132194,133409
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,사업체수,개,1377,1376,1503,1543,1679,1902,1743,1712,1685,1657
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,종사자수,명,94822,94694,104584,106650,115876,131327,119843,118183,115913,115022
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,사업체수,개,1150,1141,1232,1285,1308,1469,1346,1359,1417,1373
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,종사자수,명,192282,188569,204698,216320,220358,245372,226152,231986,240492,236566
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,사업체수,개,234,252,256,297,302,373,357,338,320,312
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,종사자수,명,89953,95737,97337,113850,114508,141917,133920,128528,121832,118624
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,사업체수,개,159,175,179,213,236,232,279,272,266,242
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,종사자수,명,106587,117413,119294,142795,159520,156341,193054,186658,184106,167257
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,사업체수,개,62,42,51,60,55,63,81,96,99,100
전국,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,종사자수,명,97649,68052,82619,91297,78888,92267,130192,158340,177533,174822
전국,"공공행정, 국방 및 사회보장 행정(84)",계,사업체수,개,11869,11903,11939,12027,12057,12364,12454,12488,12521,12570
전국,"공공행정, 국방 및 사회보장 행정(84)",계,종사자수,명,662894,636419,637871,645053,648966,687969,691270,706780,734566,768733
전국,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,사업체수,개,1947,1909,1926,1888,1863,1823,1827,1805,1735,1693
전국,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,종사자수,명,3643,3660,3747,3569,3652,3427,3541,3500,3323,3258
전국,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,사업체수,개,1477,1536,1561,1492,1550,1670,1581,1515,1490,1510
전국,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,종사자수,명,10877,11256,11264,10654,10866,11838,11207,10715,10468,10819
전국,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,사업체수,개,3486,3805,3696,3839,3807,3696,3655,3489,3249,2908
전국,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,종사자수,명,49599,54630,53786,55824,55389,53853,53353,51368,47971,43089
전국,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,사업체수,개,2845,2730,2816,2831,2865,3087,3286,3498,3751,4002
전국,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,종사자수,명,85699,81053,83190,83778,84205,91196,96710,103118,109802,116004
전국,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,사업체수,개,993,774,826,861,850,918,938,976,1042,1119
전국,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,종사자수,명,65347,51265,55524,58634,57709,61932,62908,65327,71129,76543
전국,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,사업체수,개,627,667,643,634,642,667,651,687,736,807
전국,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,종사자수,명,106446,112933,109042,105262,106921,111547,106244,113084,121138,132199
전국,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,사업체수,개,217,216,212,226,216,231,245,256,240,228
전국,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,종사자수,명,84029,82646,81209,86905,83174,89578,95605,99646,94488,89076
전국,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,사업체수,개,192,188,191,182,190,189,191,179,189,199
전국,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,종사자수,명,131694,127940,132541,127421,134947,135388,137613,129648,134978,140132
전국,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,사업체수,개,85,78,68,74,74,83,80,83,89,104
전국,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,종사자수,명,125560,111036,107568,113006,112103,129210,124089,130374,141269,157613
전국,교육 서비스업(85),계,사업체수,개,166527,170575,172289,173740,175606,175800,180595,185275,189800,193790
전국,교육 서비스업(85),계,종사자수,명,1430894,1438462,1475660,1498539,1513769,1563848,1559558,1596963,1630311,1672443
전국,교육 서비스업(85),1 - 4명,사업체수,개,126210,130179,130790,131248,132917,131431,135861,137732,139456,142862
전국,교육 서비스업(85),1 - 4명,종사자수,명,227294,234427,234053,233110,236323,230956,236296,250732,251217,261545
전국,교육 서비스업(85),5 - 9명,사업체수,개,16441,16725,18085,18666,18538,19107,19364,21309,23826,24360
전국,교육 서비스업(85),5 - 9명,종사자수,명,105599,109033,115370,118846,118267,121570,123021,134923,151812,153109
전국,교육 서비스업(85),10 - 19명,사업체수,개,9240,9257,8909,9032,9118,9539,9577,10029,10320,9880
전국,교육 서비스업(85),10 - 19명,종사자수,명,124844,124956,120341,121820,123801,130231,130420,136353,138673,134839
전국,교육 서비스업(85),20 - 49명,사업체수,개,7423,7225,7077,7306,7596,8066,8286,8709,8515,8696
전국,교육 서비스업(85),20 - 49명,종사자수,명,229076,224881,220006,226125,236429,248485,257084,269098,263651,267030
전국,교육 서비스업(85),50 - 99명,사업체수,개,5887,5902,6025,6101,6033,6176,6093,6008,6256,6495
전국,교육 서비스업(85),50 - 99명,종사자수,명,416926,415467,427558,431760,426739,436279,428114,414812,437771,460209
전국,교육 서비스업(85),100 - 299명,사업체수,개,1104,1053,1168,1142,1152,1209,1139,1206,1142,1212
전국,교육 서비스업(85),100 - 299명,종사자수,명,144160,135163,149708,146594,147453,156494,147942,155130,146028,157652
전국,교육 서비스업(85),300 - 499명,사업체수,개,88,95,90,97,100,99,110,123,125,121
전국,교육 서비스업(85),300 - 499명,종사자수,명,34251,37125,34748,38235,38670,37746,41753,46914,47637,46522
전국,교육 서비스업(85),500 - 999명,사업체수,개,80,81,78,80,81,96,90,88,89,95
전국,교육 서비스업(85),500 - 999명,종사자수,명,54629,56142,52706,56853,57338,66605,61824,62034,62397,65944
전국,교육 서비스업(85),1000명 이상,사업체수,개,54,58,67,68,71,77,75,71,71,69
전국,교육 서비스업(85),1000명 이상,종사자수,명,94115,101268,121170,125196,128749,135482,133104,126967,131125,125593
전국,보건업 및 사회복지 서비스업(86~87),계,사업체수,개,108081,114578,122764,127925,134208,132553,141372,145909,147452,150659
전국,보건업 및 사회복지 서비스업(86~87),계,종사자수,명,1097838,1159592,1261722,1367805,1466397,1503360,1674556,1782672,1902052,2033034
전국,보건업 및 사회복지 서비스업(86~87),1 - 4명,사업체수,개,58855,61544,60180,61759,63253,59613,60250,59839,58938,60091
전국,보건업 및 사회복지 서비스업(86~87),1 - 4명,종사자수,명,182126,190488,182466,186290,190930,177714,178621,175481,171115,172245
전국,보건업 및 사회복지 서비스업(86~87),5 - 9명,사업체수,개,29082,31679,39703,40843,43366,44416,48609,50917,50392,50501
전국,보건업 및 사회복지 서비스업(86~87),5 - 9명,종사자수,명,185949,204476,248401,255350,271972,279970,308173,324410,322442,323533
전국,보건업 및 사회복지 서비스업(86~87),10 - 19명,사업체수,개,12442,13107,13960,15247,16362,17139,19211,20580,22252,22646
전국,보건업 및 사회복지 서비스업(86~87),10 - 19명,종사자수,명,161089,169452,181288,198688,214175,224879,252417,270520,292768,300031
전국,보건업 및 사회복지 서비스업(86~87),20 - 49명,사업체수,개,4960,5444,5754,6466,7313,7196,8552,9526,10323,11298
전국,보건업 및 사회복지 서비스업(86~87),20 - 49명,종사자수,명,149702,165129,175044,195429,221429,214492,256766,285590,310808,339495
전국,보건업 및 사회복지 서비스업(86~87),50 - 99명,사업체수,개,1779,1802,2060,2313,2532,2703,3102,3244,3623,3935
전국,보건업 및 사회복지 서비스업(86~87),50 - 99명,종사자수,명,122917,123903,141722,160308,173636,185744,211817,221143,248992,268925
전국,보건업 및 사회복지 서비스업(86~87),100 - 299명,사업체수,개,784,819,909,1086,1155,1249,1379,1492,1592,1819
전국,보건업 및 사회복지 서비스업(86~87),100 - 299명,종사자수,명,117995,124291,138196,166118,177697,191444,214353,228867,250915,288672
전국,보건업 및 사회복지 서비스업(86~87),300 - 499명,사업체수,개,63,59,68,78,91,100,115,142,153,168
전국,보건업 및 사회복지 서비스업(86~87),300 - 499명,종사자수,명,24195,22530,25035,29241,34357,36705,42166,51694,57122,63153
전국,보건업 및 사회복지 서비스업(86~87),500 - 999명,사업체수,개,51,58,62,64,61,61,75,85,90,104
전국,보건업 및 사회복지 서비스업(86~87),500 - 999명,종사자수,명,34706,39378,41855,43559,40198,40289,50025,57286,63560,72961
전국,보건업 및 사회복지 서비스업(86~87),1000명 이상,사업체수,개,65,66,68,69,75,76,79,84,89,97
전국,보건업 및 사회복지 서비스업(86~87),1000명 이상,종사자수,명,119159,119945,127715,132822,142003,152123,160218,167681,184330,204019
전국,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,사업체수,개,101745,103675,104597,104222,103977,101055,110230,118797,121639,124621
전국,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,종사자수,명,319954,332939,343790,359129,362955,366766,394913,416781,442046,458555
