Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Panama,PAN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.44129252,9.941633614,10.25081392,11.10166308,10.06118117,10.15608128,11.1623618,11.86160086,11.78874454,11.57358064,13.25955969,13.90848532,15.92032612,15.37110537,16.08736359,17.06384841,17.54705565,17.70166689,17.50604535,18.00889479,16.78890972,16.24667791,18.25116743,17.79622958,18.86859712,18.66203484,19.58121603,21.01159821,19.94952076,18.41913428,17.27731895,16.74129789,15.1664932,14.44585554,14.12059774,14.40789056,14.29525918,13.25714687,13.45149781,13.81275074,13.98711651,14.78226619,15.71867177,14.81471071,14.43032252,13.94465477,13.09678869,12.46666825,12.07274984,11.94829642,12.61230354,11.86408428,10.85563336,10.7127193,10.04156526,10.28531179,10.97142522,11.42898472,11.6843395,11.91168369,
Peru,PER,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.623460024,8.563691228,8.613096739,8.956122209,9.802270805,10.11035623,10.07051269,9.926964246,9.730324046,9.376664421,11.89039846,12.09450432,12.79418546,12.57395781,11.1873159,12.02589238,11.86279404,13.70401429,10.86483257,8.387333016,13.3615299,13.12561204,13.81293294,13.45176361,11.79979264,11.72288524,12.43093047,12.20476402,8.507760086,8.584358594,7.273748482,7.612172516,7.85955799,7.985638222,8.797005447,9.87834995,10.35942362,10.23853329,10.9812653,11.54899063,11.45062686,11.71717061,11.16502587,11.51871663,11.2562792,11.44451224,10.91669509,10.45503029,10.37086179,11.466356,10.52583592,10.36235147,10.87121234,11.50093091,12.40209038,12.96557338,13.1636888,13.2122752,13.10996707,13.30488997,
Philippines,PHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.448944633,8.948389785,9.006083301,9.434421347,9.655069913,9.775832339,9.602861966,9.989894075,9.917881683,9.845139435,9.277071837,9.351914036,10.24946277,9.538628657,9.939601261,10.73737842,10.7923057,10.28731325,10.0556655,9.384425826,9.066293605,8.757581784,9.120774836,8.27794742,7.031713256,7.609948189,7.954021025,8.397191416,9.032110333,9.529047679,10.10390471,9.926595198,9.657292061,10.10928091,10.7964171,11.38775341,11.94798892,13.18371991,13.27885501,12.21889091,11.06268512,10.74174623,10.27003529,9.931213305,9.140924359,8.865185551,9.066895834,9.231582342,8.81443285,9.826598578,9.720395177,9.71363218,10.79214711,10.81695502,10.56117268,10.91164166,11.2579676,11.32336631,12.04278365,12.52636698,
Palau,PLW,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32807587,33.12740667,32.39273255,34.57976164,37.03880275,36.9724593,35.25484343,33.12058788,33.33110224,31.94548926,28.51007478,29.18444521,30.52859981,33.14214274,,
Papua New Guinea,PNG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,28.17932296,28.94511149,31.12824675,32.75862069,34.16856492,35.77771412,34.88842929,33.54108182,31.93824947,30.08327028,30.7923077,30.34445559,27.23297256,29.25757605,33.55206021,30.26030621,26.00691567,25.58476356,22.74898182,24.07353199,27.02831311,26.76081066,23.2952252,23.25064205,23.48087441,22.97944252,22.41180053,20.91101227,24.45742522,24.83258241,23.64932327,23.78640777,24.64095663,18.6075674,17.08072223,19.90782522,19.27125261,18.0598634,16.94935774,16.56809302,16.23695546,15.33728369,15.25597762,15.31431737,,,,,,,,,,,,,,,,
Poland,POL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89178694,18.51020035,18.08864446,17.70127968,17.87689206,18.07081791,18.65617979,18.63696021,18.92116173,18.31943508,18.33372033,18.53602523,18.19381427,18.67605912,18.75271952,19.17511494,18.14188268,18.07825595,18.32662911,18.31498021,18.06844882,17.91823608,17.68428035,17.73468046,18.00193029,
Pre-demographic dividend,PRE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,13.32465452,13.87849686,15.63759692,13.5545191,13.08862598,14.75886912,13.85879509,13.15643341,12.4395197,8.885686365,10.27278212,8.723702328,8.053432232,7.13649852,6.171517684,6.088500417,7.489434906,9.70044795,8.146307874,9.125361366,11.67543786,11.62197494,10.6718467,13.44880381,12.14052424,11.42836385,13.53690881,13.08613637,13.99386927,13.03082416,12.88391116,12.42808002,13.43897946,12.29007482,12.58164125,12.16842525,11.51832752,11.44495876,11.87145127,
Puerto Rico,PRI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.88492228,,,13.41275283,13.84944563,13.60402568,13.5309888,14.35162907,15.17111906,15.06490013,15.92944962,16.1826167,16.44045569,17.58397121,17.25093691,19.68578852,17.98385478,17.44442987,16.72548142,16.12,15.80482263,15.6997186,14.43313728,14.85651112,15.06893637,15.1075449,14.69878642,14.30961716,13.94045282,14.1272389,14.47886462,14.37326337,13.87565791,13.77860671,13.4978961,13.94225585,14.32120295,14.34586591,13.12511093,12.97539807,11.71667601,11.15762249,11.66672112,11.67151605,11.33040828,11.99487865,11.83553616,11.74253892,11.23257009,11.51800684,11.02028536,10.46977779,10.62828854,10.33616398,10.76920674,8.803149682,8.24609174,8.755818281,7.974656342,8.738758303,
"Korea, Dem. People¡¯s Rep.",PRK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,12.03349729,11.76972521,11.6394938,11.14302527,12.27355081,13.0272983,11.95192994,12.21453258,12.12214855,12.05230691,12.65093719,13.09459975,12.98708178,13.16985715,13.0749427,13.5047997,13.3633895,13.19435367,13.70073741,14.4134535,15.19398866,16.86983595,16.89834276,17.48464931,17.54189721,17.46183418,17.67850528,17.59862704,17.83295201,18.0287125,18.86600063,19.24967134,19.55209435,20.10639603,20.42361985,20.98514763,20.32076368,19.6068704,19.76905205,21.30587455,20.59315438,19.70534669,18.33549284,18.84809627,18.39846456,17.85068282,17.58787723,17.18473869,16.97712782,16.88119327,
Paraguay,PRY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,7.049815173,6.946167204,6.810230895,6.788091319,7.824264931,7.783881309,8.319023672,9.032285678,9.006820518,8.489777396,8.017626601,6.513229749,5.491706196,6.286527444,6.265736748,6.203435352,6.665798563,5.739650743,6.197063478,6.861260722,7.092152393,7.239117941,6.677187492,6.678313021,6.8355515,7.339000223,6.279171688,6.475188473,6.164947036,6.639623991,8.033211175,8.670014847,8.883257229,8.871356948,9.626218655,10.18395679,10.29084069,9.890652475,10.40507198,9.481143611,8.396864299,7.936374297,7.587244004,8.118924169,8.304484704,7.671423789,7.195534925,8.892710864,8.800705582,9.808168516,11.44197164,11.00993854,11.29663459,11.56696159,11.14237302,10.81817724,11.21111241,11.77434448,
West Bank and Gaza,PSE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06703478,18.41111246,21.81780854,22.14745465,22.29952308,23.43369545,25.4752411,27.88420711,27.72371899,22.83266129,26.99267885,27.02460152,26.16158405,28.2064068,25.07113154,28.97337274,25.83070805,25.85619653,25.6126929,25.02090193,25.18424269,25.01001975,23.53265738,20.75086806,21.99107922,20.18090476,
Pacific island small states,PSS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,18.40374943,17.88169956,19.54360885,24.49792261,20.89067055,21.57708096,20.51614393,20.54661504,19.56869538,19.89766967,20.01963591,19.73912985,20.03576212,,,,,18.49719275,18.25183283,17.50924332,18.65199326,18.66103626,17.27034886,16.9538375,18.47050511,19.30028143,21.79743138,19.59126574,20.58397247,21.78430349,20.17380559,21.41571886,22.33198552,22.5461138,23.35603399,,,,,,
Post-demographic dividend,PST,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,15.87170329,16.28298533,16.32643405,16.00084411,16.63681372,17.65609529,17.3125534,17.1871587,16.99451672,16.82653513,17.2800729,17.55655742,17.92416665,17.85520655,17.43020973,17.46652709,17.45849051,17.41757348,17.06175661,16.89731064,17.12425252,17.51203543,17.69428838,17.67999027,17.36150728,17.09073683,16.93494965,16.69961247,16.61530236,16.72108702,16.68004371,17.06459285,17.53377627,17.77902612,17.68063164,17.66142466,17.56576585,17.51454469,18.08697134,19.34100987,19.1530175,18.83318079,18.63085432,18.45356699,18.23467877,18.02491793,17.99468763,17.8021017,17.81159275,17.59753712,
French Polynesia,PYF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.12649695,18.1099928,18.44182873,19.13460422,19.96170613,20.33418105,20.36480773,22.01039321,22.42376448,20.28033584,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.45963426,31.85470403,33.01188722,29.75391521,31.58049665,25.65449669,19.66865699,18.62625313,16.71726917,15.40571775,13.06704065,14.29567342,14.71768098,12.4038435,10.17581742,15.63319906,13.98389986,11.03909967,12.2483739,14.55574074,15.46715304,20.22727946,19.5437309,17.61143005,16.28098884,18.51963151,
Romania,ROU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32323115,15.15041517,14.28216015,12.34390441,13.76604305,12.24870575,11.673121,12.69171493,11.89266018,16.71848697,16.85900503,15.79672787,14.82431052,16.04480256,14.72759425,16.23997471,15.92326584,15.39054963,15.88110506,16.10455865,15.4673902,14.2722207,14.56926852,14.28571654,14.503111,14.01625357,15.08563123,15.70900752,16.82719389,17.33318978,
Russian Federation,RUS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16264271,20.12216405,20.78547035,16.51054701,13.85744345,20.0391818,19.09946787,19.07565868,19.49372981,21.06710995,18.73272328,14.579431,15.0910673,16.43524859,17.93453672,17.91609718,16.97167797,16.87153894,17.38813755,17.29753429,17.83057609,20.78659666,18.72505542,17.62551153,17.96723805,18.67530215,18.02733139,17.76538922,18.46591938,18.21680865,17.58030232,18.30296576,
Rwanda,RWA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.0840299,10.16393145,10.55999772,10.93749844,10.76922973,14.11290512,13.74816573,11.29982387,8.606270877,8.797030602,8.731241235,9.89653639,10.70484663,11.39344309,12.02928773,16.6382436,16.69629985,17.32514462,15.79271867,13.12259566,12.49189735,20.02617376,12.90948273,11.75336993,10.21048147,11.27013429,11.94676501,13.50864156,13.49041652,12.68727249,10.14096271,12.06533326,14.4720628,14.28611655,11.24004767,10.31337998,11.49039925,9.582661254,10.04345689,16.32864109,16.07036988,16.34275233,17.13935038,17.02292374,16.55656696,16.4156355,16.08143352,14.16100755,12.28117191,12.75223761,13.07968494,12.01884132,12.94688331,12.860981,14.27539396,13.84159162,15.07040081,15.00748483,14.73945468,15.80100776,
South Asia,SAS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.08562572,7.306702367,8.066578191,8.878631894,8.518288256,9.149591584,9.515874116,8.767186911,8.948778997,9.136354604,9.413098037,9.824679129,9.677847288,8.488515453,8.568291962,9.20060239,9.533045232,9.112083072,9.278676728,9.69486472,9.43333128,9.287170197,9.782699681,9.820612055,10.08740303,10.59738457,11.16877143,11.53288322,11.45662778,11.57468163,11.15331575,10.9139482,10.65143537,10.76192012,10.21149092,10.30665842,10.21277417,10.7095374,11.36297195,11.46247038,11.09766721,10.85517297,10.6481846,10.29714055,9.881181234,9.835859956,9.736242037,9.725674558,10.27805504,11.13658674,10.51096432,10.51849001,10.2474945,9.983123294,10.11812299,10.15257823,10.10790724,10.46404165,10.82262603,11.58562021,
Saudi Arabia,SAU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,16.21093632,16.82772021,15.85684484,13.3394712,12.72763707,14.15709693,8.431731542,14.53138628,16.85247654,18.32379018,24.26664971,21.65361507,15.89045709,19.54928761,26.18431666,29.7642851,30.13781839,31.90155972,34.66652022,35.22236291,30.93317705,33.59558976,29.01627653,34.15517018,29.74168633,26.30226011,24.20883682,23.45715966,24.36642042,26.03158062,28.19580507,25.40982714,25.86308159,27.32668519,25.95094777,24.48451915,22.85909254,21.34027589,22.03924773,20.66207111,17.7042537,22.18699496,20.20281246,19.38950175,19.97091919,22.44780171,26.06043859,30.00348666,25.82716694,24.43569537,24.61811293,23.84868471,
Sudan,SDN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.714431413,10.49788633,11.26486486,12.62486716,14.33595366,15.56173085,19.23002515,19.42111846,20.95172886,21.79387533,21.01736633,19.20180723,18.03145963,16.14559029,14.08777657,13.03441705,12.1406056,11.66896446,12.0265954,14.43438789,15.96773833,12.91202849,9.852092352,9.476409451,9.65181602,12.343058,13.80472048,12.7646086,6.957704885,6.954788683,5.7799459,8.690302989,7.268661705,5.59062556,4.8350991,5.49435585,5.558501571,5.416555649,6.224913691,6.478764365,9.077859585,10.37076549,10.40362374,12.28219731,15.31268609,13.80552736,13.80457225,14.43612397,12.05098605,12.48129028,10.67841852,10.33057621,8.040655183,7.23476749,6.049289723,4.579225542,5.280004852,5.858006731,4.746328512,3.637864266,
Senegal,SEN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,5.480980989,5.120838454,5.302309493,5.575014323,5.569193624,5.741581394,5.67614841,5.788789489,17.82455449,17.17764478,16.46577592,17.38334728,16.49430747,17.44412787,16.34498889,16.84103503,17.30091642,17.84126796,20.35822453,21.12319652,24.75876392,23.12689695,19.90018263,18.90365001,18.00586705,17.42223424,17.56725715,17.52139505,18.11558198,17.76283342,18.44486936,17.35623615,17.32845122,16.16308399,14.46752362,13.33184084,13.84130748,13.41774209,12.7755518,13.33416566,12.79051976,12.60531449,13.26641691,13.0014465,13.459063,13.29605904,13.65299938,12.32129116,12.76103943,13.27192081,13.53740044,14.18022017,14.60379896,14.96949333,14.73462152,14.29927726,14.03128101,13.63397157,13.74720787,13.63249677,
Singapore,SGP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.527579494,8.894775067,9.393903452,9.85760057,10.32441911,10.36331948,10.51722083,10.16649516,10.33131702,11.07000177,11.83474223,12.47781353,11.98342628,10.8180384,10.21088891,10.47586443,10.37964728,10.58386126,10.79651423,9.727924621,9.649163497,9.388508171,10.72092804,10.71233381,10.61144873,13.39408949,12.67194389,11.51318895,9.856584875,9.733071271,9.51493993,9.248588031,8.826168568,9.012480201,8.170554234,8.251187298,8.953859705,8.7598645,9.493646624,9.386779713,10.50416464,11.60992656,11.84032889,11.414084,10.31867018,9.897143233,9.906935503,9.136127344,10.11321391,9.929973849,9.691568386,9.236842637,8.857866885,9.744217727,9.631032022,10.19090832,10.28053815,10.19998555,10.05055273,10.25289828,
Solomon Islands,SLB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.08845958,21.33091897,21.92740926,25.56776557,23.82589286,21.00581879,19.82615268,26.93212366,31.28654971,33.23005611,,,,,,,,,,,,,,
Sierra Leone,SLE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,8.125746141,7.713283989,7.382550336,7.798891528,7.74874283,6.606474345,6.82304421,9.036116065,8.533045965,8.880189001,8.885380395,10.33975288,8.91206765,8.977167734,7.634794382,8.144462814,8.420597144,6.97260486,8.575880337,8.880123661,6.931672467,7.912943509,6.30831643,9.371662722,6.704562134,7.282632265,7.799890228,9.743318154,8.500225271,10.09990809,10.69995183,8.80007056,10.87061825,9.006949163,8.931188869,11.46514378,14.33310381,13.02072099,13.92410392,11.82659308,10.3634308,9.886170958,10.09894962,8.646461876,9.653654868,10.51313022,10.39971474,10.0732507,10.20098388,8.705789867,7.145605083,10.24577223,12.43788423,10.40881908,9.240564038,8.37407357,
El Salvador,SLV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,8.663355056,8.714175058,9.149764393,9.416097942,10.44787498,10.72273417,10.1676053,10.67008515,10.47479062,10.87233174,11.19249245,12.02089044,11.22910991,12.59734779,13.16303118,13.98896501,15.82916235,15.7782337,15.82944795,16.036198,15.4905211,14.18109655,13.74570501,12.73167251,12.19413417,9.880780424,10.1763834,9.829840864,9.264970939,9.26564813,9.770072499,10.92758168,10.88320786,11.82707819,12.51142195,13.08574171,13.80665875,14.01569432,13.80768412,13.77057734,13.9948279,14.33435177,14.34420251,14.7107143,16.10169973,15.71163578,15.75588191,15.75744852,16.30592011,15.95420449,16.49739912,16.31639125,16.13310274,15.92317765,15.95828535,
San Marino,SMR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99053538,19.69662985,19.86710885,19.41127523,,
Somalia,SOM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.401854044,8.64863795,7.800242331,8.374887661,8.722161464,8.294560437,9.312445605,9.303044505,9.82421875,10.10491489,10.31795206,9.702160583,20.4789891,19.52966527,24.5974049,20.3137443,16.94280896,14.10028976,18.8241089,39.78661409,15.61708437,22.05895602,13.28293928,19.83056725,16.9763505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.980085238,8.054400365,7.897808108,8.592243583,10.99071323,10.97379626,11.94221771,
Serbia,SRB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.37418649,18.25205462,21.21429103,19.8914228,18.92340986,19.34218858,21.50648219,24.04693162,24.1865484,22.63351043,19.51220054,20.38943811,20.73580872,20.12525114,19.51387807,19.13874605,18.94151722,18.97429433,17.89824964,18.05345858,16.4115099,15.99766565,16.14050024,16.53963166,16.64561632,
Sub-Saharan Africa (excluding high income),SSA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,10.98774485,11.23288726,11.0838907,11.67540222,12.26984226,12.80975022,13.05040333,12.24697994,11.97722279,12.42207256,12.62442156,13.13072242,13.29144788,12.80918319,11.55858243,11.7748279,11.99735611,12.19453375,11.85356674,11.96856994,13.19370171,12.72033433,13.18866346,13.62805313,13.5368277,12.80760127,13.89307327,14.04340693,14.6139595,14.28204645,14.37273022,14.14870174,14.51509948,14.10946568,13.61163219,13.49044273,13.07993008,13.24410805,13.21163026,
South Sudan,SSD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66789672,15.44669399,16.30344832,12.62104956,14.58310844,27.60705714,18.36384325,7.329147349,,,,,
Sub-Saharan Africa,SSF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,11.04284014,11.28591642,11.13128655,11.70694497,12.28434857,12.80300437,13.05714269,12.27184541,12.00192072,12.449128,12.64995049,13.14928993,13.31474591,12.84337184,11.60061639,11.81806304,12.03543385,12.22856658,11.89232594,12.01469328,13.22332557,12.74593086,13.21494894,13.63350755,13.5461445,12.84313749,13.89784757,14.04011616,14.6197001,14.28873939,14.37531028,14.15255951,14.51871059,14.12041644,13.62886687,13.51474512,13.10493232,13.27134027,13.23826857,
Small states,SST,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94200827,23.66644055,23.99091807,22.67259467,24.09942776,21.54568205,19.5465329,19.7217126,19.0394408,18.19161258,16.42570113,16.00956097,16.12492272,15.74144456,15.10006595,18.4516168,17.34769033,15.92691782,16.52681273,17.31099108,17.68218152,19.67532497,19.27456187,18.31094359,17.6041648,18.81608579,
Sao Tome and Principe,STP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66999722,10.12281355,10.89915446,13.17916902,13.32443926,,,,,,,,,,
Slovak Republic,SVK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.25892233,24.67581897,30.32387722,28.11362976,24.0266346,23.78645541,25.30055798,22.99040514,23.18593117,21.07581404,20.74268375,20.89486302,20.37899784,20.71120051,18.83066247,18.48247653,18.7691759,17.14250536,17.53317885,19.9933415,19.35804069,18.43975673,17.84001843,18.08658417,18.37841345,18.63273398,18.93002991,18.92013186,18.6687219,19.67437083,
Slovenia,SVN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34905205,17.86348343,19.11278842,19.81868651,18.98493678,17.82297949,17.71966328,17.64931542,17.63860684,17.79928523,18.46068784,18.82768634,18.65523726,18.7735598,18.82531642,18.90822157,18.6533028,17.45405129,18.16028805,20.15774022,20.4195374,20.56293647,20.35539854,19.6408394,18.88801043,18.82314255,19.0355604,18.42521619,18.24206712,18.40249133,
Sweden,SWE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.07506649,15.04311451,15.89972729,16.40329873,16.3115299,16.84080395,17.91966031,18.51887424,19.49721777,19.69345388,20.23708196,21.21011403,21.43323725,21.39638815,21.89311638,22.45221965,23.46199604,25.92773164,26.33976203,26.6827176,27.20983615,27.51749425,27.36239476,26.74383746,25.84020457,25.53264302,25.23066577,24.49978289,23.84786869,24.11668454,25.16218204,25.98662313,27.05227317,27.3765144,26.39061397,25.48163835,25.83578081,25.31172015,25.37357663,25.39551882,24.5318919,24.73716226,25.45159671,25.71270155,25.02132363,24.8966509,24.62926871,24.14656243,24.6375342,25.99902968,25.03236949,24.93719663,25.75016978,26.19657826,26.08433328,25.71819541,26.36538679,26.02241165,26.05938812,25.85350164,
Eswatini,SWZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,23.54828796,25.3799674,26.8246067,22.76024922,18.95951067,17.52988048,16.75774135,22.09737828,15.0877193,13.81142098,13.60799001,13.31967213,15.69148936,13.11688312,14.69933185,17.26078799,18.27004219,20.49924357,23.70020257,21.59123667,27.03309564,26.71191855,24.15624465,21.57669307,20.61583276,20.76791277,20.06455228,19.42508198,17.54544588,17.43420957,14.29576308,14.8694348,13.37553208,17.61013828,17.34255264,15.43235119,17.20858546,20.72168606,20.65820868,19.7138567,14.45393425,14.64794211,13.17693169,15.36337875,17.94668962,17.07590334,17.17015491,17.7647046,20.12963498,21.43611935,20.89880337,19.77850667,18.30651008,18.55810073,19.27861836,21.96109931,24.50432739,25.15438079,23.01569494,20.71923988,
Sint Maarten (Dutch part),SXM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,22.29242741,23.74290349,25.13449899,26.23154237,28.66546342,31.53751789,34.87412299,32.83311512,30.68064788,34.64187899,31.32764731,34.35782355,31.80605167,33.31783847,27.67525799,28.20059593,30.37097065,29.48770158,29.31609336,27.47820338,29.43764499,29.54481199,31.23730984,26.92065018,35.88400934,39.19286675,26.39746494,33.63285756,,,39.45062742,35.28732313,27.38602821,28.85632533,27.28748398,27.43255532,27.48052607,17.960067,19.75455002,20.32579482,21.69215624,20.74512326,22.86984693,21.42497859,
Syrian Arab Republic,SYR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.12081196,13.8389859,13.06728538,12.53034345,12.97384038,14.09449346,14.62254259,15.12238618,17.84517695,16.26110983,17.45588613,17.80855922,17.73948563,21.51911345,17.76585733,21.0856001,20.06067559,19.59426735,19.97591578,21.6144146,23.15194102,20.76106104,21.9558971,22.04103525,24.48567093,23.77290099,21.45436862,17.9662127,13.18430847,16.0049212,14.34885662,15.27198264,14.41971854,13.59234329,13.43980747,13.43473882,11.77030847,10.6322821,10.77356551,10.60405913,12.41714088,12.49712528,12.27570535,13.41248954,15.62164039,13.71652866,11.43342278,12.30532266,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.62536146,12.66854509,13.17936376,13.41326655,13.58311537,13.76018081,14.63898915,15.73003092,16.38116482,17.74626172,18.71035316,19.25708643,19.51120785,21.69662623,19.39354939,17.79423168,16.66080902,16.89737066,17.85866289,,,,5.470875457,6.050338523,10.01647117,11.74588573,13.90634502,15.8257243,12.70683927,15.04555191,10.04603096,8.913432097,9.198175563,10.04728089,8.07569996,7.268659871,7.895576435,6.527305189,5.628532784,6.926312606,7.71826323,7.489949809,7.705368022,7.587906257,4.908589657,4.157404184,4.573243005,5.999653877,6.266769431,7.59312024,6.735291521,6.483806858,6.876145246,7.92415727,6.225829377,5.1450878,4.211686912,4.32522476,3.603393277,3.587512578,
East Asia & Pacific (IDA & IBRD countries),TEA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.08942913,13.66107925,11.92622663,12.75805688,12.12437092,11.27692587,11.79485869,10.73507099,10.95494536,11.40313833,11.00522273,11.70571857,11.90758976,11.4163965,11.62903706,11.67495166,12.43590946,12.39065991,12.73957411,13.380037,13.33318022,12.98402832,13.10143913,13.53006404,14.31513023,13.81637714,13.49267284,12.62962657,12.04910089,12.55838911,13.01618911,13.1697153,13.50647151,13.45968423,13.20554929,12.58205987,12.47371604,12.89947562,13.74858135,14.95154839,15.28725459,15.02767279,14.79156929,14.22744776,13.66074613,13.72902028,13.7943752,13.66681058,13.56833062,14.04033857,13.80777873,14.3592032,14.86892081,15.0086263,14.9730369,15.31374132,15.38912476,15.2853379,15.45232875,15.54919931,
Europe & Central Asia (IDA & IBRD countries),TEC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.54033889,17.35573403,15.66375603,14.6716948,17.49402286,16.58992613,16.8700357,16.97681206,17.94361236,16.48395286,15.28699077,15.38581597,16.07578652,16.63925326,16.68502857,15.96928741,15.91985086,16.16857323,16.16938191,16.44261762,18.31927868,17.25000987,16.15868537,16.50944813,16.74819384,16.5334321,16.36686385,16.86165167,16.68239384,16.53086068,17.10352538,
